BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE
TQBR,2025-04-22,НМТП ао,NMTP,6032,181492253.5,9.485,9.37,9.68,9.45,9.495,9.525,19110100,9.445,9.445,,73971568,73971568,,0,3,SUR,0.58,2025-04-22
TQBR,2025-04-22,ТНСэнНН ао,NNSB,0,0,,,,3700,,,0,,3670,,0,513470,,0,3,SUR,,2025-04-22
TQBR,2025-04-22,ТНСэнНН ап,NNSBP,18,45508,1208,1190,1210,1190,1198,1190,38,,1192,,0,500844,,0,3,SUR,-0.34,2025-04-22
TQBR,2025-04-22,iНаукаСвяз,NSVZ,378,6452370,313.5,307,314.5,309.5,311.5,309.5,20720,311.5,311.5,,6452370,6452370,,0,3,SUR,0.49,2025-04-22
TQBR,2025-04-22,Новатэк ао,NVTK,58665,4462178749.2,1238.8,1230,1264,1247.8,1243.4,1244.8,3588657,1238.6,1238.6,,2454089982.2,2454089982.2,,0,3,SUR,0.63,2025-04-22
TQBR,2025-04-22,ОГК-2 ао,OGKB,3089,28708052.7,0.3526,0.3526,0.3709,0.3579,0.36,0.3626,79744000,0.3573,0.3573,,9802044.6,9802044.6,,0,3,SUR,2.84,2025-04-22
TQBR,2025-04-22,OKEY-гдр,OKEY,203,1382614,30.84,30.63,31.17,30.89,30.87,30.89,44790,30.87,30.87,,1382614,1382614,,0,3,SUR,0.42,2025-04-22
TQBR,2025-04-22,ОМЗ-ап,OMZZP,13,190120,11960,11700,11980,11700,11880,11700,16,,11820,,0,555800,,0,3,SUR,0.17,2025-04-22
TQBR,2025-04-22,OZON-адр,OZON,6677,484403971.5,3666.5,3610,3725.5,3653.5,3661,3656.5,132323,3638,3638,,245796303.5,245796303.5,,0,3,SUR,0.58,2025-04-22
TQBR,2025-04-22,iОзонФарм,OZPH,11142,195292391.4,56.91,55.81,58,56.65,56.89,56.93,3432430,56.69,56.69,,120119136.5,120119136.5,,0,3,SUR,0.07,2025-04-22
TQBR,2025-04-22,ПавлАвт ао,PAZA,107,1901620,11280,11100,11380,11240,11260,11240,169,11260,11260,,1901620,1901620,,0,3,SUR,0.72,2025-04-22
TQBR,2025-04-22,ФосАгро ао,PHOR,8279,328976420,6227,6174,6286,6235,6227,6253,52832,6212,6212,,191484258,191484258,,0,3,SUR,0.56,2025-04-22
TQBR,2025-04-22,ПИК ао,PIKK,93548,5185547517.7,450.9,450,486.9,471.3,468.2,478.2,11074381,463,463,,2368126499.1,2368126499.1,,0,3,SUR,6.27,2025-04-22
TQBR,2025-04-22,Полюс,PLZL,68816,3937352099.2,1966.6,1950.8,2003,1975,1976.8,1954.2,1991526,1975,1975,,2401970215.2,2401970215.2,,0,3,SUR,-0.19,2025-04-22
TQBR,2025-04-22,ПермьЭнСб,PMSB,146,1572827,252.3,252.2,256,252.6,253.7,252.6,6200,253.7,253.7,,1572827,1572827,,0,3,SUR,0.12,2025-04-22
TQBR,2025-04-22,ПермьЭнС-п,PMSBP,86,722298,261.8,260.2,263.2,262.4,261.8,262.4,2760,261.8,261.8,,722298,722298,,0,3,SUR,0.69,2025-04-22
TQBR,2025-04-22,iПозитив,POSI,19548,570000697.6,1292,1287.8,1326.2,1317,1313,1312.8,434129,1312,1312,,277294149,277294149,,0,3,SUR,1.85,2025-04-22
TQBR,2025-04-22,ЧЗПСН ао,PRFN,1504,11737297.2,4.316,4.316,4.706,4.482,4.506,4.482,2604900,4.506,4.506,,11737297.2,11737297.2,,0,3,SUR,5.21,2025-04-22
TQBR,2025-04-22,Приморье,PRMB,3,95200,32000,31600,32000,31600,31800,31600,3,31000,31600,,808000,504800,,0,3,SUR,-1.25,2025-04-22
TQBR,2025-04-22,ПРОМОМЕД,PRMD,3622,82053245.95,410.2,410.2,421,414.2,417.45,419.1,196562,417.55,417.55,,58048582,58048582,,0,3,SUR,2.22,2025-04-22
TQBR,2025-04-22,iNanduQPLC,QIWI,1826,54632988.4,172,169.6,173.8,170.8,171.8,171.6,317872,170.8,170.8,,19093815.2,19093815.2,,0,3,SUR,1.18,2025-04-22
TQBR,2025-04-22,Русагро,RAGR,138109,2802015223.18,137.4,133.9,142,140.2,138.14,138.2,20282932,137.56,137.56,,1368326675.66,1368326675.66,,0,3,SUR,1.25,2025-04-22
TQBR,2025-04-22,Распадская,RASP,3390,101296378.5,246.7,243.8,253.7,248.35,248.6,251.1,407460,247.25,247.25,,52106564.5,52106564.5,,0,3,SUR,2.3,2025-04-22
TQBR,2025-04-22,ГК РБК ао,RBCM,1200,23975719,14.14,13.555,14.385,13.88,13.95,13.88,1718800,13.95,13.95,,23975719,23975719,,0,3,SUR,-0.14,2025-04-22
TQBR,2025-04-22,РДБанк ао,RDRB,169,828055,147.5,141.5,149,144.5,144.5,145.5,5740,144.5,144.5,,828055,828055,,0,3,SUR,-1.02,2025-04-22
TQBR,2025-04-22,Ренессанс,RENI,5342,122075759.8,121.3,119.4,124.34,121.6,121.12,123.28,1005620,120.4,120.4,,70001732.8,70001732.8,,0,3,SUR,2.17,2025-04-22
TQBR,2025-04-22,РГС СК ао,RGSS,1737,11150871.4,0.2538,0.2466,0.27,0.2592,0.2588,0.2592,43102000,0.2588,0.2588,,11150871.4,11150871.4,,0,3,SUR,2.13,2025-04-22
TQBR,2025-04-22,ЭнергияРКК,RKKE,280,10675060,19640,19100,19640,19260,19300,19260,553,19300,19300,,10675060,10675060,,0,3,SUR,-0.47,2025-04-22
TQBR,2025-04-22,РуссНфт ао,RNFT,42368,1647722549.75,128.15,128.15,134,131.6,130.6,131.65,12615948,130.1,130.1,,904104982.9,904104982.9,,0,3,SUR,2.77,2025-04-22
TQBR,2025-04-22,Русолово,ROLO,1058,9060096,0.6432,0.6388,0.6598,0.6464,0.6472,0.6464,13999000,0.6472,0.6472,,9060096,9060096,,0,3,SUR,0.59,2025-04-22
TQBR,2025-04-22,Роснефть,ROSN,61713,3179353610.95,482.1,476,486.3,482,481.35,482.65,6605359,479.8,479.8,,1837292868.35,1837292868.35,,0,3,SUR,0.13,2025-04-22
TQBR,2025-04-22,РОСИНТЕРао,ROST,20,115016,119.6,118.4,120.4,120.4,119.8,120.4,960,,120,,0,507798,,0,3,SUR,1.18,2025-04-22
TQBR,2025-04-22,ГР Ростов,RTGZ,3,228800,57000,57000,57800,57800,57200,57800,4,56200,56600,,1067200,679400,,0,3,SUR,1.4,2025-04-22
TQBR,2025-04-22,Ростел -ао,RTKM,31186,849598428.1,57.7,57.57,61.3,59.7,59.4,60.86,14297490,58.84,58.84,,498667548.4,498667548.4,,0,3,SUR,5.35,2025-04-22
TQBR,2025-04-22,Ростел -ап,RTKMP,3893,109876952,55.95,55.95,58.8,57.3,57.4,58.15,1913720,56.75,56.75,,35376422,35376422,,0,3,SUR,3.93,2025-04-22
TQBR,2025-04-22,ТНСэнРст,RTSB,38,261305,2.815,2.815,2.925,2.85,2.87,2.85,91000,,2.825,,0,517275,,0,3,SUR,1.97,2025-04-22
TQBR,2025-04-22,ТНСэнРст-п,RTSBP,68,383094,1.352,1.34,1.39,1.34,1.364,1.34,281000,,1.36,,0,518452,,0,3,SUR,0,2025-04-22
TQBR,2025-04-22,РУСАЛ ао,RUAL,40230,647830749.3,34.155,33.8,35.31,34.315,34.535,34.785,18759470,34.245,34.245,,266374932.1,266374932.1,,0,3,SUR,2.14,2025-04-22
TQBR,2025-04-22,ИКРУСС-ИНВ,RUSI,358,3424326,85.5,78.6,85.5,80.4,81.3,80.4,42120,81.3,81.3,,3424326,3424326,,0,3,SUR,-1.47,2025-04-22
TQBR,2025-04-22,РязЭнСб,RZSB,62,397894,30.26,30.1,30.7,30.6,30.38,30.6,13100,,30.32,,0,500264,,0,3,SUR,1.06,2025-04-22
TQBR,2025-04-22,СамарЭн-ао,SAGO,51,451200,2.86,2.83,2.88,2.865,2.855,2.865,158000,,2.85,,0,501780,,0,3,SUR,1.06,2025-04-22
TQBR,2025-04-22,СамарЭн-ап,SAGOP,50,442640,2.815,2.79,2.845,2.835,2.82,2.835,157000,,2.815,,0,512720,,0,3,SUR,0.53,2025-04-22
TQBR,2025-04-22,СаратЭн-ао,SARE,16,109910,0.442,0.437,0.442,0.439,0.44,0.439,250000,,0.437,,0,502250,,0,3,SUR,-0.23,2025-04-22
TQBR,2025-04-22,СаратЭн-ап,SAREP,9,70830,0.243,0.2415,0.2475,0.244,0.244,0.244,290000,,0.2435,,0,503590,,0,3,SUR,-0.61,2025-04-22
TQBR,2025-04-22,Сбербанк,SBER,137292,19986720462.3,308.5,306.55,315,310.33,309.93,312.25,64482010,308.58,308.58,,12235501695,12235501695,,0,3,SUR,1.34,2025-04-22
TQBR,2025-04-22,Сбербанк-п,SBERP,22667,1593607360.9,305.94,304.37,312.6,308.29,307.65,310,5179870,306.2,306.2,,960958528.2,960958528.2,,0,3,SUR,1.33,2025-04-22
TQBR,2025-04-22,Селигдар,SELG,33447,295714656.9,50.18,49.94,51.97,50.99,50.82,51.6,5818730,50.58,50.58,,145735474.1,145735474.1,,0,3,SUR,3.43,2025-04-22
TQBR,2025-04-22,ЭсЭфАй ао,SFIN,5309,135957166,1372,1370.6,1407.4,1395,1391.4,1393,97764,1389.8,1389.8,,76304994.6,76304994.6,,0,3,SUR,1.59,2025-04-22
TQBR,2025-04-22,Сегежа,SGZH,21821,562183180.6,1.536,1.531,1.592,1.556,1.562,1.568,359948700,1.554,1.554,,228302984.7,228302984.7,,0,3,SUR,2.15,2025-04-22
TQBR,2025-04-22,Газпрнефть,SIBN,16963,478261740.35,558.25,552.3,567.95,561.7,560.8,564.7,852857,558.5,558.5,,253993995.25,253993995.25,,0,3,SUR,1.21,2025-04-22
TQBR,2025-04-22,Сахэнер ао,SLEN,149,442202,3.33,3.33,3.48,3.43,3.405,3.43,129800,,3.395,,0,500276,,0,3,SUR,3.16,2025-04-22
TQBR,2025-04-22,Самолет ао,SMLT,63805,4411075425.5,1185,1182.5,1280,1247,1234,1254.5,3574979,1216,1216,,1692826472,1692826472,,0,3,SUR,6.09,2025-04-22
TQBR,2025-04-22,Сургнфгз,SNGS,17921,1461972580,24.15,23.805,24.635,24.25,24.19,24.355,60439600,24.1,24.1,,938065765.5,938065765.5,,0,3,SUR,0.93,2025-04-22
TQBR,2025-04-22,Сургнфгз-п,SNGSP,37438,1009034617.45,53.295,52.71,53.8,53.45,53.235,53.38,18954920,53.075,53.075,,648527402.85,648527402.85,,0,3,SUR,0.57,2025-04-22
TQBR,2025-04-22,iСофтлайн,SOFL,5423,140229532.6,105.42,105.08,107,105.82,106.12,106.84,1321380,106.1,106.1,,92684736.6,92684736.6,,0,3,SUR,1.52,2025-04-22
TQBR,2025-04-22,СПБ Биржа,SPBE,151043,8286584158.5,256.8,256.8,296.9,270.7,277.1,289,29908879,267.1,267.1,,2579279380.9,2579279380.9,,0,3,SUR,12.67,2025-04-22
TQBR,2025-04-22,СтаврЭнСб,STSB,32,530440,3.88,3.855,3.94,3.93,3.9,3.93,136000,3.9,3.9,,530440,530440,,0,3,SUR,2.48,2025-04-22
TQBR,2025-04-22,СтаврЭнСбп,STSBP,181,2684960,4.575,4.275,4.65,4.475,4.465,4.525,601000,4.465,4.465,,2684960,2684960,,0,3,SUR,-0.55,2025-04-22
TQBR,2025-04-22,СОЛЛЕРС,SVAV,3524,78685361,705,700,717.5,713.5,711,714,110706,711.5,711.5,,35376167.5,35376167.5,,0,3,SUR,2.07,2025-04-22
TQBR,2025-04-22,Совкомбанк,SVCB,19160,855783429.5,16.5,16.435,17.06,16.735,16.74,16.9,51119000,16.67,16.67,,452211244.5,452211244.5,,0,3,SUR,2.55,2025-04-22
TQBR,2025-04-22,Светофор,SVET,1994,3594527.25,16.25,15.5,16.25,15.9,15.8,15.9,227296,15.8,15.8,,3594527.25,3594527.25,,0,3,SUR,-0.63,2025-04-22
TQBR,2025-04-22,Светофор п,SVETP,589,762660.25,23.75,22.85,24,23.4,23.3,23.4,32751,23.3,23.3,,762660.25,762660.25,,0,3,SUR,-0.85,2025-04-22
TQBR,2025-04-22,Т-Техно ао,T,93566,12404274125.6,3228,3210,3303.4,3248,3252,3276.2,3814374,3232.8,3232.8,,5366275487.4,5366275487.4,,0,3,SUR,1.59,2025-04-22
TQBR,2025-04-22,ТамбЭнСб,TASB,6,17208,1.428,1.428,1.438,1.432,1.434,1.432,12000,,1.416,,0,512230,,0,3,SUR,-0.42,2025-04-22
TQBR,2025-04-22,ТамбЭнСб-п,TASBP,5,53160,0.892,0.882,0.892,0.882,0.886,0.882,60000,,0.856,,0,504880,,0,3,SUR,1.61,2025-04-22
TQBR,2025-04-22,Татнфт 3ао,TATN,38608,2040741412.3,708.1,695.1,710,701.2,702.9,703.5,2903189,701.5,701.5,,1461884709.8,1461884709.8,,0,3,SUR,-0.44,2025-04-22
TQBR,2025-04-22,Татнфт 3ап,TATNP,13348,277420207.7,670,666,677,671.2,671.5,673.6,413163,669.7,669.7,,153013244,153013244,,0,3,SUR,0.64,2025-04-22
TQBR,2025-04-22,ТГК-1,TGKA,4229,74435952.6,0.006782,0.006742,0.007024,0.006844,0.006874,0.006908,10824200000,0.00684,0.00684,,37469930.6,37469930.6,,0,3,SUR,1.86,2025-04-22
TQBR,2025-04-22,ТГК-2,TGKB,97,1075085,0.00663,0.006515,0.006665,0.00657,0.006595,0.00657,163000000,0.006595,0.006595,,1075085,1075085,,0,3,SUR,-0.23,2025-04-22
TQBR,2025-04-22,ТГК-2 ап,TGKBP,129,650734,0.0103,0.01029,0.01054,0.01037,0.01045,0.01037,62300000,0.01045,0.01045,,650734,650734,,0,3,SUR,0.68,2025-04-22
TQBR,2025-04-22,ТГК-14,TGKN,1513,24535950,0.00805,0.00795,0.0081,0.00799,0.008,0.00799,3066900000,0.008,0.008,,24535950,24535950,,0,3,SUR,0.13,2025-04-22
TQBR,2025-04-22,ТНСэнрг ао,TNSE,21,88505,2260,2230,2310,2305,2270,2305,39,,2235,,0,503390,,0,3,SUR,2.9,2025-04-22
TQBR,2025-04-22,РСТомск ао,TORS,4,52800,0.588,0.586,0.588,0.586,0.586,0.586,90000,,0.584,,0,502740,,0,3,SUR,0,2025-04-22
TQBR,2025-04-22,РСТомск ап,TORSP,34,220000,0.42,0.419,0.426,0.424,0.423,0.424,520000,,0.417,,0,504140,,0,3,SUR,1.19,2025-04-22
TQBR,2025-04-22,ТМК ао,TRMK,10474,317380462.2,113.38,113.38,117.82,116.12,115.54,115.86,2747160,115.22,115.22,,170935170,170935170,,0,3,SUR,2.21,2025-04-22
TQBR,2025-04-22,Транснф ап,TRNFP,50663,2511777060.2,1324.8,1291,1334.8,1312.4,1312.8,1309,1913248,1307.4,1307.4,,1499965653.4,1499965653.4,,0,3,SUR,-0.53,2025-04-22
TQBR,2025-04-22,Таттел. ао,TTLK,708,5052224,0.7175,0.6985,0.74,0.711,0.7125,0.711,7090000,0.7125,0.7125,,5052224,5052224,,0,3,SUR,0.07,2025-04-22
TQBR,2025-04-22,ТЗА ао,TUZA,83,511105,184.5,184,186.5,185,185,185,2760,185,185,,511105,511105,,0,3,SUR,0.54,2025-04-22
TQBR,2025-04-22,ЮГК,UGLD,53672,1279102507.2,0.733,0.715,0.7372,0.721,0.7256,0.7185,1762523000,0.7258,0.7258,,778661716.9,778661716.9,,0,3,SUR,-1.24,2025-04-22
TQBR,2025-04-22,ЮжКузб. ао,UKUZ,36,86100,1060,1050,1090,1072,1062,1072,81,,1048,,0,500616,,0,3,SUR,1.13,2025-04-22
TQBR,2025-04-22,iАвиастКао,UNAC,5674,184780585.5,0.612,0.612,0.65,0.624,0.629,0.625,293816000,0.625,0.625,,43327243.5,43327243.5,,0,3,SUR,2.21,2025-04-22
TQBR,2025-04-22,ЮУНК ао,UNKL,60,607660,5510,5500,5610,5600,5570,5600,109,5570,5570,,607660,607660,,0,3,SUR,1.63,2025-04-22
TQBR,2025-04-22,Юнипро ао,UPRO,23139,1095178462,1.82,1.812,1.88,1.857,1.854,1.87,590810000,1.85,1.85,,531720058,531720058,,0,3,SUR,3.03,2025-04-22
TQBR,2025-04-22,УрКузница,URKZ,4,171700,34400,34200,34400,34300,34300,34400,5,34200,34200,,650100,650100,,0,3,SUR,0.58,2025-04-22
TQBR,2025-04-22,УралСиб ао,USBN,238,1641475,0.1595,0.1565,0.167,0.1578,0.1616,0.1578,10160000,0.1616,0.1616,,1641475,1641475,,0,3,SUR,-0.38,2025-04-22
TQBR,2025-04-22,ЮТэйр ао,UTAR,71,318356,12.83,12.71,12.87,12.77,12.79,12.74,24900,,12.78,,0,502348,,0,3,SUR,0.31,2025-04-22
TQBR,2025-04-22,ОВК ао,UWGN,21453,424713817.2,43.6,43.6,45.44,44.28,44.5,44.68,9546008,44.24,44.24,,131884213.86,131884213.86,,0,3,SUR,2.48,2025-04-22
TQBR,2025-04-22,VEON,VEON-RX,179,3742831,88.05,85,88.1,85.85,86.75,85.85,43150,86.75,86.75,,3742831,3742831,,0,3,SUR,-1.32,2025-04-22
TQBR,2025-04-22,ВолгЭнСб,VGSB,7,77900,11.3,11,11.3,11.1,11.15,11.1,7000,,10.85,,0,500000,,0,3,SUR,1.37,2025-04-22
TQBR,2025-04-22,ВолгЭнСб-п,VGSBP,7,77520,10.9,10.88,11.22,11.2,11.02,11.2,7000,,10.92,,0,502380,,0,3,SUR,3.7,2025-04-22
TQBR,2025-04-22,Варьеган,VJGZ,38,439045,2670,2575,2695,2635,2630,2635,167,,2635,,0,500505,,0,3,SUR,-1.5,2025-04-22
TQBR,2025-04-22,Варьеган-п,VJGZP,18,102510,1660,1555,1660,1585,1575,1585,65,,1605,,0,509465,,0,3,SUR,0,2025-04-22
TQBR,2025-04-22,"МКПАО ""ВК""",VKCO,54624,1930333886.8,255.7,255.3,275.5,271.7,269.1,274.4,7174568,266.8,266.8,,967397507.3,967397507.3,,0,3,SUR,7.48,2025-04-22
TQBR,2025-04-22,ВХЗ-ао,VLHZ,65,418038,197.4,191.8,197.4,193.8,193.6,193.8,2160,,193.6,,0,501682,,0,3,SUR,-0.31,2025-04-22
TQBR,2025-04-22,ТНСэнВорон,VRSB,71,840650,389.5,386.5,392,388.5,389,388.5,2160,389,389,,840650,840650,,0,3,SUR,0.13,2025-04-22
TQBR,2025-04-22,ТНСэнВор-п,VRSBP,81,368190,128,127.2,132.8,129.8,130.2,129.8,2830,,128.6,,0,501728,,0,3,SUR,2.37,2025-04-22
TQBR,2025-04-22,ВИ.ру,VSEH,7510,88989451.7,94.3,91.85,95.65,93.05,93.65,94,950364,93.35,93.35,,47884974.3,47884974.3,,0,3,SUR,-0.16,2025-04-22
TQBR,2025-04-22,ВСМПО-АВСМ,VSMO,1409,97491520,32000,31820,33520,32480,32700,32900,2981,32680,32680,,43848880,43848880,,0,3,SUR,3.13,2025-04-22
TQBR,2025-04-22,ВыбСудЗ ао,VSYD,12,144450,11900,11750,12350,12250,12050,12250,12,,11750,,0,506050,,0,3,SUR,2.08,2025-04-22
TQBR,2025-04-22,ВыбСудЗ ап,VSYDP,8,109600,8350,8300,8650,8400,8450,8400,13,,8350,,0,502350,,0,3,SUR,0.6,2025-04-22
TQBR,2025-04-22,ВТБ ао,VTBR,269223,9457169182.6,85.52,84.41,88.1,85.9,86.1,86.32,109837031,85.26,85.26,,3407390465.66,3407390465.66,,0,3,SUR,1.09,2025-04-22
TQBR,2025-04-22,ЦМТ ао,WTCM,288,3124372,13.5,13.08,13.52,13.32,13.32,13.32,234400,13.32,13.32,,3124372,3124372,,0,3,SUR,-0.3,2025-04-22
TQBR,2025-04-22,ЦМТ ап,WTCMP,719,5930736,11.28,10.96,11.56,11,11.16,10.96,531300,11.16,11.16,,5930736,5930736,,0,3,SUR,-2.32,2025-04-22
TQBR,2025-04-22,iВУШХолднг,WUSH,18485,426909417.3,192.35,191.3,195.95,192.92,193.69,193.52,2204040,193.28,193.28,,185157266.89,185157266.89,,0,3,SUR,0.74,2025-04-22
TQBR,2025-04-22,КЦ ИКС 5,X5,35220,2300933339.5,3398,3376,3420,3399.5,3401,3400,676572,3396,3396,,1296214390.5,1296214390.5,,0,3,SUR,0.06,2025-04-22
TQBR,2025-04-22,ЯТЭК ао,YAKG,156,1103500,59.55,59.3,60.4,59.55,59.9,59.55,18430,59.9,59.9,,1103500,1103500,,0,3,SUR,0.08,2025-04-22
TQBR,2025-04-22,ЯНДЕКС,YDEX,34165,2725521482,4314.5,4302,4403.5,4340.5,4343,4362.5,627568,4324,4324,,1288383484.5,1288383484.5,,0,3,SUR,1.14,2025-04-22
TQBR,2025-04-22,Якутскэнрг,YKEN,21,201510,0.491,0.488,0.495,0.494,0.491,0.495,410000,,0.498,,0,517780,,0,3,SUR,1.02,2025-04-22
TQBR,2025-04-22,Якутскэн-п,YKENP,18,105620,0.391,0.386,0.396,0.391,0.391,0.391,270000,,0.384,,0,503370,,0,3,SUR,0,2025-04-22
TQBR,2025-04-22,ТНСэнЯр,YRSB,19,213100,750,718,750,738,734,742,290,,742,,0,503940,,0,3,SUR,1.37,2025-04-22
TQBR,2025-04-22,ТНСэнЯр-п,YRSBP,320,5120690,213,200,219.5,201,207.5,201,24700,207.5,207.5,,5120690,5120690,,0,3,SUR,-4.06,2025-04-22
TQBR,2025-04-22,Займер ао,ZAYM,1912,15683430.5,148.05,146.8,149,148.4,147.85,147.75,106060,147.7,147.7,,9766942.5,9766942.5,,0,3,SUR,-0.2,2025-04-22
TQBR,2025-04-22,ЗИЛ ао,ZILL,52,848740,4225,4165,4280,4175,4225,4175,201,4225,4225,,848740,848740,,0,3,SUR,-1.18,2025-04-22
TQBR,2025-04-22,ЗВЕЗДА ао,ZVEZ,30,507000,7.51,7.31,7.7,7.61,7.57,7.61,67000,7.57,7.57,,507000,507000,,0,3,SUR,0.4,2025-04-22
